File	Speaker	Gender	DateOfBirth	DateOfRecording	Participants	WordCount	SocioEconomicStatus	Locutor	Visit	OriginalAge	Age	SituationType	AgeCategory
HV5/LW/caslw5	BRO2	male	1984	1991	3	1	lower	Peer	HV5	NA	7.42	Letter writing	7
HV5/LW/caslw5	INV	NA	1984	1991	3	7	lower	Other	HV5	NA	7.42	Letter writing	7
HV5/LW/catlw5	CHI	female	1985	1992	3	55	lower	Child	HV5	7;4.16	7.35	Letter writing	7
HV5/LW/catlw5	MOT	female	1985	1992	3	42	lower	PrimaryCaregiver	HV5	NA	7.35	Letter writing	7
HV5/LW/catlw5	INV	NA	1985	1992	3	114	lower	Other	HV5	NA	7.35	Letter writing	7
HV5/LW/catlw5	PLA	NA	1985	1992	3	7	lower	Other	HV5	NA	7.35	Letter writing	7
HV5/LW/clalw5	CHI	female	1984	1992	4	56	lower	Child	HV5	7;6.08	7.51	Letter writing	7
HV5/LW/clalw5	MOT	female	1984	1992	4	103	lower	PrimaryCaregiver	HV5	NA	7.51	Letter writing	7
HV5/LW/clalw5	BRO	male	1984	1992	4	5	lower	Peer	HV5	NA	7.51	Letter writing	7
HV5/LW/clalw5	INV1	NA	1984	1992	4	2	lower	Other	HV5	NA	7.51	Letter writing	7
HV5/LW/clalw5	INV2	NA	1984	1992	4	2	lower	Other	HV5	NA	7.51	Letter writing	7
HV5/LW/conlw5	CHI	male	1984	1991	4	211	lower	Child	HV5	7;6.26	7.52	Letter writing	7
HV5/LW/conlw5	MOT	female	1984	1991	4	353	lower	PrimaryCaregiver	HV5	NA	7.52	Letter writing	7
HV5/LW/conlw5	BRO	male	1984	1991	4	107	lower	Peer	HV5	NA	7.52	Letter writing	7
HV5/LW/conlw5	INV1	NA	1984	1991	4	2	lower	Other	HV5	NA	7.52	Letter writing	7
HV5/LW/conlw5	INV2	NA	1984	1991	4	44	lower	Other	HV5	NA	7.52	Letter writing	7
HV5/LW/ctrlw5	CHI	male	1984	1991	5	92	lower	Child	HV5	7;3.21	7.27	Letter writing	7
HV5/LW/ctrlw5	MOT	female	1984	1991	5	207	lower	PrimaryCaregiver	HV5	NA	7.27	Letter writing	7
HV5/LW/ctrlw5	BRO	male	1984	1991	5	21	lower	Peer	HV5	NA	7.27	Letter writing	7
HV5/LW/ctrlw5	SIS	female	1984	1991	5	15	lower	Peer	HV5	NA	7.27	Letter writing	7
HV5/LW/ctrlw5	INV1	NA	1984	1991	5	23	lower	Other	HV5	NA	7.27	Letter writing	7
HV5/LW/ctrlw5	INV2	NA	1984	1991	5	15	lower	Other	HV5	NA	7.27	Letter writing	7
HV5/LW/davlw5	CHI	male	1984	1991	4	249	lower	Child	HV5	7;4.03	7.34	Letter writing	7
HV5/LW/davlw5	MOT	female	1984	1991	4	812	lower	PrimaryCaregiver	HV5	NA	7.34	Letter writing	7
HV5/LW/davlw5	INV1	NA	1984	1991	4	75	lower	Other	HV5	NA	7.34	Letter writing	7
HV5/LW/davlw5	INV2	NA	1984	1991	4	3	lower	Other	HV5	NA	7.34	Letter writing	7
HV5/LW/davlw5	BRO	male	1984	1991	4	25	lower	Peer	HV5	NA	7.34	Letter writing	7
HV5/LW/dialw5	CHI	female	1984	1991	2	201	lower	Child	HV5	7;2.18	7.18	Letter writing	7
HV5/LW/dialw5	MOT	female	1984	1991	2	443	lower	PrimaryCaregiver	HV5	NA	7.18	Letter writing	7
HV5/LW/dialw5	INV	NA	1984	1991	2	16	lower	Other	HV5	NA	7.18	Letter writing	7
HV5/LW/donlw5	CHI	male	1984	1992	3	48	lower	Child	HV5	7;9.03	7.75	Letter writing	7
HV5/LW/donlw5	MOT	female	1984	1992	3	72	lower	PrimaryCaregiver	HV5	NA	7.75	Letter writing	7
HV5/LW/donlw5	INV1	NA	1984	1992	3	44	lower	Other	HV5	NA	7.75	Letter writing	7
HV5/LW/donlw5	INV2	NA	1984	1992	3	15	lower	Other	HV5	NA	7.75	Letter writing	7
HV5/LW/emilw5	CHI	female	1984	1991	2	317	lower	Child	HV5	6;1.24	6.1	Letter writing	6
HV5/LW/emilw5	MOT	female	1984	1991	2	378	lower	PrimaryCaregiver	HV5	NA	6.1	Letter writing	6
HV5/LW/emilw5	INV	NA	1984	1991	2	104	lower	Other	HV5	NA	6.1	Letter writing	6
HV5/LW/ethlw5	CHI	male	1984	1991	3	86	lower	Child	HV5	7;7.22	7.6	Letter writing	7
HV5/LW/ethlw5	MOT	female	1984	1991	3	21	lower	PrimaryCaregiver	HV5	NA	7.6	Letter writing	7
HV5/LW/ethlw5	INV1	NA	1984	1991	3	1	lower	Other	HV5	NA	7.6	Letter writing	7
HV5/LW/ethlw5	INV2	NA	1984	1991	3	8	lower	Other	HV5	NA	7.6	Letter writing	7
HV5/LW/ethlw7	CHI	male	1984	1994	2	126	lower	Child	HV5	10;0.24	10.02	Letter writing	10
HV5/LW/ethlw7	MOT	female	1984	1994	2	18	lower	PrimaryCaregiver	HV5	NA	10.02	Letter writing	10
HV5/LW/ethlw7	INV	NA	1984	1994	2	81	lower	Other	HV5	NA	10.02	Letter writing	10
HV5/LW/geolw5	CHI	male	1985	1992	2	374	lower	Child	HV5	7;0.21	7.02	Letter writing	7
HV5/LW/geolw5	MOT	female	1985	1992	2	1431	lower	PrimaryCaregiver	HV5	NA	7.02	Letter writing	7
HV5/LW/geolw5	INV	NA	1985	1992	2	157	lower	Other	HV5	NA	7.02	Letter writing	7
HV5/LW/gillw5	CHI	male	1984	1992	2	81	lower	Child	HV5	7;3.10	7.26	Letter writing	7
HV5/LW/gillw5	MOT	female	1984	1992	2	131	lower	PrimaryCaregiver	HV5	NA	7.26	Letter writing	7
HV5/LW/gillw5	INV	NA	1984	1992	2	240	lower	Other	HV5	NA	7.26	Letter writing	7
HV5/LW/grelw5	CHI	male	1985	1993	4	290	lower	Child	HV5	7;3.10	7.26	Letter writing	7
HV5/LW/grelw5	MOT	female	1985	1993	4	286	lower	PrimaryCaregiver	HV5	NA	7.26	Letter writing	7
HV5/LW/grelw5	BRO	male	1985	1993	4	3	lower	Peer	HV5	NA	7.26	Letter writing	7
HV5/LW/grelw5	INV1	NA	1985	1993	4	267	lower	Other	HV5	NA	7.26	Letter writing	7
HV5/LW/grelw5	INV2	NA	1985	1993	4	7	lower	Other	HV5	NA	7.26	Letter writing	7
HV5/LW/guylw5	CHI	male	1985	1993	3	104	NA	Child	HV5	7;7.19	7.6	Letter writing	7
HV5/LW/guylw5	MOT	female	1985	1993	3	317	NA	PrimaryCaregiver	HV5	NA	7.6	Letter writing	7
HV5/LW/guylw5	INV1	NA	1985	1993	3	133	NA	Other	HV5	NA	7.6	Letter writing	7
HV5/LW/guylw5	INV2	NA	1985	1993	3	44	NA	Other	HV5	NA	7.6	Letter writing	7
HV5/LW/inalw5	CHI	female	1984	1991	2	47	lower	Child	HV5	7;5.08	7.42	Letter writing	7
HV5/LW/inalw5	MOT	female	1984	1991	2	176	lower	PrimaryCaregiver	HV5	NA	7.42	Letter writing	7
HV5/LW/inalw5	INV	NA	1984	1991	2	14	lower	Other	HV5	NA	7.42	Letter writing	7
HV5/LW/jaclw5	CHI	male	1984	1991	3	136	lower	Child	HV5	7;2.26	7.19	Letter writing	7
HV5/LW/jaclw5	MOT	female	1984	1991	3	259	lower	PrimaryCaregiver	HV5	NA	7.19	Letter writing	7
HV5/LW/jaclw5	INV1	NA	1984	1991	3	10	lower	Other	HV5	NA	7.19	Letter writing	7
HV5/LW/jaclw5	INV2	NA	1984	1991	3	22	lower	Other	HV5	NA	7.19	Letter writing	7
HV5/LW/jamlw5	CHI	male	1985	1992	3	371	lower	Child	HV5	7;5.02	7.42	Letter writing	7
HV5/LW/jamlw5	MOT	female	1985	1992	3	417	lower	PrimaryCaregiver	HV5	NA	7.42	Letter writing	7
HV5/LW/jamlw5	INV1	NA	1985	1992	3	362	lower	Other	HV5	NA	7.42	Letter writing	7
HV5/LW/jamlw5	INV2	NA	1985	1992	3	186	lower	Other	HV5	NA	7.42	Letter writing	7
HV5/LW/jealw5	CHI	female	1985	1993	3	288	lower	Child	HV5	7;6.13	7.51	Letter writing	7
HV5/LW/jealw5	MOT	female	1985	1993	3	387	lower	PrimaryCaregiver	HV5	NA	7.51	Letter writing	7
HV5/LW/jealw5	INV1	NA	1985	1993	3	111	lower	Other	HV5	NA	7.51	Letter writing	7
HV5/LW/jealw5	INV2	NA	1985	1993	3	13	lower	Other	HV5	NA	7.51	Letter writing	7
HV5/LW/jeblw5	CHI	male	1985	1993	2	30	lower	Child	HV5	6;1.21	6.1	Letter writing	6
HV5/LW/jeblw5	MOT	female	1985	1993	2	144	lower	PrimaryCaregiver	HV5	NA	6.1	Letter writing	6
HV5/LW/jeblw5	INV	NA	1985	1993	2	57	lower	Other	HV5	NA	6.1	Letter writing	6
HV5/LW/jenlw5	CHI	female	1985	1993	5	149	lower	Child	HV5	7;8.03	7.67	Letter writing	7
HV5/LW/jenlw5	MOT	female	1985	1993	5	577	lower	PrimaryCaregiver	HV5	NA	7.67	Letter writing	7
HV5/LW/jenlw5	INV1	NA	1985	1993	5	168	lower	Other	HV5	NA	7.67	Letter writing	7
HV5/LW/jenlw5	BRO	male	1985	1993	5	56	lower	Peer	HV5	NA	7.67	Letter writing	7
HV5/LW/jenlw5	BRO2	male	1985	1993	5	13	lower	Peer	HV5	NA	7.67	Letter writing	7
HV5/LW/jenlw5	INV2	NA	1985	1993	5	4	lower	Other	HV5	NA	7.67	Letter writing	7
HV5/LW/jerlw5	CHI	male	1985	1992	3	201	lower	Child	HV5	7;4.11	7.34	Letter writing	7
HV5/LW/jerlw5	MOT	female	1985	1992	3	246	lower	PrimaryCaregiver	HV5	NA	7.34	Letter writing	7
HV5/LW/jerlw5	INV1	NA	1985	1992	3	208	lower	Other	HV5	NA	7.34	Letter writing	7
HV5/LW/jerlw5	INV2	NA	1985	1992	3	2	lower	Other	HV5	NA	7.34	Letter writing	7
HV5/LW/jeslw5	CHI	female	1985	1992	3	213	lower	Child	HV5	6;11.02	6.92	Letter writing	6
HV5/LW/jeslw5	MOT	female	1985	1992	3	491	lower	PrimaryCaregiver	HV5	NA	6.92	Letter writing	6
HV5/LW/jeslw5	INV1	NA	1985	1992	3	339	lower	Other	HV5	NA	6.92	Letter writing	6
HV5/LW/jeslw5	INV2	NA	1985	1992	3	25	lower	Other	HV5	NA	6.92	Letter writing	6
HV5/LW/joelw5	CHI	male	1984	1991	2	243	lower	Child	HV5	7;6.26	7.52	Letter writing	7
HV5/LW/joelw5	MOT	female	1984	1991	2	470	lower	PrimaryCaregiver	HV5	NA	7.52	Letter writing	7
HV5/LW/joelw5	INV	NA	1984	1991	2	86	lower	Other	HV5	NA	7.52	Letter writing	7
HV5/LW/joylw5	CHI	female	1985	1992	2	111	lower	Child	HV5	7;3.24	7.27	Letter writing	7
HV5/LW/joylw5	MOT	female	1985	1992	2	154	lower	PrimaryCaregiver	HV5	NA	7.27	Letter writing	7
HV5/LW/joylw5	INV	NA	1985	1992	2	58	lower	Other	HV5	NA	7.27	Letter writing	7
HV5/LW/juslw5	CHI	male	1984	1991	2	180	lower	Child	HV5	7;6.13	7.51	Letter writing	7
HV5/LW/juslw5	MOT	female	1984	1991	2	130	lower	PrimaryCaregiver	HV5	NA	7.51	Letter writing	7
HV5/LW/juslw5	INV	NA	1984	1991	2	84	lower	Other	HV5	NA	7.51	Letter writing	7
HV5/LW/karlw5	CHI	female	1984	1991	2	146	lower	Child	HV5	7;1.03	7.09	Letter writing	7
HV5/LW/karlw5	MOT	female	1984	1991	2	368	lower	PrimaryCaregiver	HV5	NA	7.09	Letter writing	7
HV5/LW/karlw5	INV	NA	1984	1991	2	23	lower	Other	HV5	NA	7.09	Letter writing	7
HV5/LW/kevlw5	CHI	male	1984	1992	4	53	lower	Child	HV5	7;4.03	7.34	Letter writing	7
HV5/LW/kevlw5	MOT	female	1984	1992	4	144	lower	PrimaryCaregiver	HV5	NA	7.34	Letter writing	7
HV5/LW/kevlw5	INV1	NA	1984	1992	4	3	lower	Other	HV5	NA	7.34	Letter writing	7
HV5/LW/kevlw5	INV2	NA	1984	1992	4	11	lower	Other	HV5	NA	7.34	Letter writing	7
HV5/LW/kevlw5	BRO	male	1984	1992	4	18	lower	Peer	HV5	NA	7.34	Letter writing	7
HV5/LW/kurlw5	CHI	male	1984	1991	3	53	lower	Child	HV5	7;3.30	7.27	Letter writing	7
HV5/LW/kurlw5	MOT	female	1984	1991	3	148	lower	PrimaryCaregiver	HV5	NA	7.27	Letter writing	7
HV5/LW/kurlw5	INV1	NA	1984	1991	3	32	lower	Other	HV5	NA	7.27	Letter writing	7
HV5/LW/kurlw5	INV2	NA	1984	1991	3	21	lower	Other	HV5	NA	7.27	Letter writing	7
HV5/LW/marlw5	CHI	female	1985	1991	3	71	lower	Child	HV5	7;8.13	7.68	Letter writing	7
HV5/LW/marlw5	MOT	female	1985	1991	3	205	lower	PrimaryCaregiver	HV5	NA	7.68	Letter writing	7
HV5/LW/marlw5	INV1	NA	1985	1991	3	164	lower	Other	HV5	NA	7.68	Letter writing	7
HV5/LW/marlw5	INV2	NA	1985	1991	3	33	lower	Other	HV5	NA	7.68	Letter writing	7
HV5/LW/maylw5	CHI	female	1985	1992	3	333	lower	Child	HV5	7;2.26	7.19	Letter writing	7
HV5/LW/maylw5	MOT	female	1985	1992	3	335	lower	PrimaryCaregiver	HV5	NA	7.19	Letter writing	7
HV5/LW/maylw5	INV1	NA	1985	1992	3	113	lower	Other	HV5	NA	7.19	Letter writing	7
HV5/LW/maylw5	INV2	NA	1985	1992	3	3	lower	Other	HV5	NA	7.19	Letter writing	7
HV5/LW/meglw5	CHI	female	1984	1991	3	302	lower	Child	HV5	7;4.22	7.35	Letter writing	7
HV5/LW/meglw5	MOT	female	1984	1991	3	977	lower	PrimaryCaregiver	HV5	NA	7.35	Letter writing	7
HV5/LW/meglw5	INV1	NA	1984	1991	3	26	lower	Other	HV5	NA	7.35	Letter writing	7
HV5/LW/meglw5	INV2	NA	1984	1991	3	57	lower	Other	HV5	NA	7.35	Letter writing	7
HV5/LW/mellw5	CHI	female	1985	1992	2	20	lower	Child	HV5	6;6.12	6.51	Letter writing	6
HV5/LW/mellw5	MOT	female	1985	1992	2	191	lower	PrimaryCaregiver	HV5	NA	6.51	Letter writing	6
HV5/LW/mellw5	INV	NA	1985	1992	2	121	lower	Other	HV5	NA	6.51	Letter writing	6
HV5/LW/monlw5	CHI	female			5	80	NA	Child	HV5	7;5.29	7.44	Letter writing	7
HV5/LW/monlw5	MOT	female			5	161	NA	PrimaryCaregiver	HV5	NA	7.44	Letter writing	7
HV5/LW/morlw5	CHI	male	1985	1992	4	182	NA	Child	HV5	7;5.14	7.43	Letter writing	7
HV5/LW/morlw5	MOT	female	1985	1992	4	341	NA	PrimaryCaregiver	HV5	NA	7.43	Letter writing	7
HV5/LW/morlw5	BRO	male	1985	1992	4	8	NA	Peer	HV5	NA	7.43	Letter writing	7
HV5/LW/morlw5	INV	NA	1985	1992	4	204	NA	Other	HV5	NA	7.43	Letter writing	7
HV5/LW/morlw5	EX2	NA	1985	1992	4	6	NA	Other	HV5	NA	7.43	Letter writing	7
HV5/LW/mrklw5	CHI	male	1984	1992	5	291	lower	Child	HV5	7;4.20	7.35	Letter writing	7
HV5/LW/mrklw5	MOT	female	1984	1992	5	459	lower	PrimaryCaregiver	HV5	NA	7.35	Letter writing	7
HV5/LW/mrklw5	FAT	male	1984	1992	5	7	lower	PrimaryCaregiver	HV5	NA	7.35	Letter writing	7
HV5/LW/mrklw5	BRO	male	1984	1992	5	1	lower	Peer	HV5	NA	7.35	Letter writing	7
HV5/LW/mrklw5	INV1	NA	1984	1992	5	42	lower	Other	HV5	NA	7.35	Letter writing	7
HV5/LW/mrklw5	INV2	NA	1984	1992	5	9	lower	Other	HV5	NA	7.35	Letter writing	7
HV5/LW/nedlw5	CHI	male	1985	1992	7	104	NA	Child	HV5	7;6.02	7.5	Letter writing	7
HV5/LW/nedlw5	MOT	female	1985	1992	7	228	NA	PrimaryCaregiver	HV5	NA	7.5	Letter writing	7
HV5/LW/nedlw5	FAT	male	1985	1992	7	21	NA	PrimaryCaregiver	HV5	NA	7.5	Letter writing	7
HV5/LW/nedlw5	INV1	NA	1985	1992	7	215	NA	Other	HV5	NA	7.5	Letter writing	7
HV5/LW/nedlw5	BRO	male	1985	1992	7	6	NA	Peer	HV5	NA	7.5	Letter writing	7
HV5/LW/nedlw5	INV2	NA	1985	1992	7	13	NA	Other	HV5	NA	7.5	Letter writing	7
HV5/LW/nedlw5	SIS	female	1985	1992	7	4	NA	Peer	HV5	NA	7.5	Letter writing	7
HV5/LW/nedlw5	WOM	female	1985	1992	7	5	NA	Other	HV5	NA	7.5	Letter writing	7
HV5/LW/paulw5	CHI	male	1984	1991	4	183	lower	Child	HV5	7;1.24	7.1	Letter writing	7
HV5/LW/paulw5	MOT	female	1984	1991	4	390	lower	PrimaryCaregiver	HV5	NA	7.1	Letter writing	7
HV5/LW/paulw5	INV1	NA	1984	1991	4	1	lower	Other	HV5	NA	7.1	Letter writing	7
HV5/LW/paulw5	INV2	NA	1984	1991	4	NA	lower	Other	HV5	NA	7.1	Letter writing	7
HV5/LW/paulw5	BRO	male	1984	1991	4	10	lower	Peer	HV5	NA	7.1	Letter writing	7
HV5/LW/petlw5	CHI	male	1984	1991	4	95	lower	Child	HV5	7;1.14	7.09	Letter writing	7
HV5/LW/petlw5	MOT	female	1984	1991	4	228	lower	PrimaryCaregiver	HV5	NA	7.09	Letter writing	7
HV5/LW/petlw5	INV1	NA	1984	1991	4	108	lower	Other	HV5	NA	7.09	Letter writing	7
HV5/LW/petlw5	INV2	NA	1984	1991	4	23	lower	Other	HV5	NA	7.09	Letter writing	7
HV5/LW/petlw5	GRA	NA	1984	1991	4	14	lower	Other	HV5	NA	7.09	Letter writing	7
HV5/LW/raulw5	CHI	male	1985	1992	4	327	lower	Child	HV5	7;2.17	7.18	Letter writing	7
HV5/LW/raulw5	MOT	female	1985	1992	4	990	lower	PrimaryCaregiver	HV5	NA	7.18	Letter writing	7
HV5/LW/raulw5	BRO	male	1985	1992	4	8	lower	Peer	HV5	NA	7.18	Letter writing	7
HV5/LW/raulw5	INV1	NA	1985	1992	4	174	lower	Other	HV5	NA	7.18	Letter writing	7
HV5/LW/raulw5	INV2	NA	1985	1992	4	15	lower	Other	HV5	NA	7.18	Letter writing	7
HV5/LW/rillw5	CHI	female	1985	1993	2	170	lower	Child	HV5	7;8.23	7.69	Letter writing	7
HV5/LW/rillw5	MOT	female	1985	1993	2	217	lower	PrimaryCaregiver	HV5	NA	7.69	Letter writing	7
HV5/LW/rillw5	INV	NA	1985	1993	2	101	lower	Other	HV5	NA	7.69	Letter writing	7
HV5/LW/roclw5	CHI	female	1984	1992	3	214	lower	Child	HV5	7;10.23	7.85	Letter writing	7
HV5/LW/roclw5	MOT	female	1984	1992	3	229	lower	PrimaryCaregiver	HV5	NA	7.85	Letter writing	7
HV5/LW/roclw5	INV1	NA	1984	1992	3	17	lower	Other	HV5	NA	7.85	Letter writing	7
HV5/LW/roclw5	INV2	NA	1984	1992	3	3	lower	Other	HV5	NA	7.85	Letter writing	7
HV5/LW/roslw5	CHI	female	1985	1992	3	51	lower	Child	HV5	7;7.01	7.58	Letter writing	7
HV5/LW/roslw5	MOT	female	1985	1992	3	92	lower	PrimaryCaregiver	HV5	NA	7.58	Letter writing	7
HV5/LW/roslw5	FAT	male	1985	1992	3	1	lower	PrimaryCaregiver	HV5	NA	7.58	Letter writing	7
HV5/LW/roslw5	INV	NA	1985	1992	3	117	lower	Other	HV5	NA	7.58	Letter writing	7
HV5/LW/sarlw5	CHI	female	1985	1992	2	101	lower	Child	HV5	7;0.14	7.01	Letter writing	7
HV5/LW/sarlw5	MOT	female	1985	1992	2	352	lower	PrimaryCaregiver	HV5	NA	7.01	Letter writing	7
HV5/LW/sarlw5	INV	NA	1985	1992	2	196	lower	Other	HV5	NA	7.01	Letter writing	7
HV5/LW/shllw5	CHI	female	1984	1991	5	39	lower	Child	HV5	7;1.25	7.1	Letter writing	7
HV5/LW/shllw5	MOT	female	1984	1991	5	156	lower	PrimaryCaregiver	HV5	NA	7.1	Letter writing	7
HV5/LW/shllw5	SIS	female	1984	1991	5	35	lower	Peer	HV5	NA	7.1	Letter writing	7
HV5/LW/shllw5	BRO	male	1984	1991	5	19	lower	Peer	HV5	NA	7.1	Letter writing	7
HV5/LW/shllw5	INV1	NA	1984	1991	5	32	lower	Other	HV5	NA	7.1	Letter writing	7
HV5/LW/shllw5	INV2	NA	1984	1991	5	2	lower	Other	HV5	NA	7.1	Letter writing	7
HV5/LW/sholw5	CHI	female	1984	1991	2	66	lower	Child	HV5	7;0.23	7.02	Letter writing	7
HV5/LW/sholw5	MOT	female	1984	1991	2	133	lower	PrimaryCaregiver	HV5	NA	7.02	Letter writing	7
HV5/LW/sholw5	INV	NA	1984	1991	2	50	lower	Other	HV5	NA	7.02	Letter writing	7
HV5/LW/stnlw5	CHI	male	1984	1992	2	40	lower	Child	HV5	7;3.27	7.27	Letter writing	7
HV5/LW/stnlw5	MOT	female	1984	1992	2	134	lower	PrimaryCaregiver	HV5	NA	7.27	Letter writing	7
HV5/LW/stnlw5	INV	NA	1984	1992	2	41	lower	Other	HV5	NA	7.27	Letter writing	7
HV5/LW/suslw5	CHI	female	1985	1993	2	59	lower	Child	HV5	7;8.02	7.67	Letter writing	7
HV5/LW/suslw5	MOT	female	1985	1993	2	276	lower	PrimaryCaregiver	HV5	NA	7.67	Letter writing	7
HV5/LW/suslw5	INV	NA	1985	1993	2	205	lower	Other	HV5	NA	7.67	Letter writing	7
HV5/LW/tamlw5	CHI	female	1984	1991	5	85	lower	Child	HV5	7;3.29	7.27	Letter writing	7
HV5/LW/tamlw5	MOT	female	1984	1991	5	425	lower	PrimaryCaregiver	HV5	NA	7.27	Letter writing	7
HV5/LW/tamlw5	INV1	NA	1984	1991	5	5	lower	Other	HV5	NA	7.27	Letter writing	7
HV5/LW/tamlw5	INV2	NA	1984	1991	5	30	lower	Other	HV5	NA	7.27	Letter writing	7
HV5/LW/tamlw5	BRO	male	1984	1991	5	35	lower	Peer	HV5	NA	7.27	Letter writing	7
HV5/LW/tamlw5	SIS	female	1984	1991	5	4	lower	Peer	HV5	NA	7.27	Letter writing	7
HV5/LW/terlw5	CHI	female	1985	1992	3	246	lower	Child	HV5	7;4.25	7.35	Letter writing	7
HV5/LW/terlw5	MOT	female	1985	1992	3	542	lower	PrimaryCaregiver	HV5	NA	7.35	Letter writing	7
HV5/LW/terlw5	SIS	female	1985	1992	3	60	lower	Peer	HV5	NA	7.35	Letter writing	7
HV5/LW/terlw5	INV	NA	1985	1992	3	200	lower	Other	HV5	NA	7.35	Letter writing	7
HV5/LW/todlw5	CHI	male	1984	1991	5	186	lower	Child	HV5	7;4.30	7.36	Letter writing	7
HV5/LW/todlw5	MOT	female	1984	1991	5	600	lower	PrimaryCaregiver	HV5	NA	7.36	Letter writing	7
HV5/LW/todlw5	SIS	female	1984	1991	5	8	lower	Peer	HV5	NA	7.36	Letter writing	7
HV5/LW/todlw5	SIS2	female	1984	1991	5	8	lower	Peer	HV5	NA	7.36	Letter writing	7
HV5/LW/todlw5	INV1	NA	1984	1991	5	30	lower	Other	HV5	NA	7.36	Letter writing	7
HV5/LW/todlw5	INV2	NA	1984	1991	5	36	lower	Other	HV5	NA	7.36	Letter writing	7
HV5/LW/tomlw5	CHI	male	1985	1992	3	585	lower	Child	HV5	7;6.14	7.51	Letter writing	7
HV5/LW/tomlw5	MOT	female	1985	1992	3	943	lower	PrimaryCaregiver	HV5	NA	7.51	Letter writing	7
HV5/LW/tomlw5	INV1	NA	1985	1992	3	99	lower	Other	HV5	NA	7.51	Letter writing	7
HV5/LW/tomlw5	INV2	NA	1985	1992	3	5	lower	Other	HV5	NA	7.51	Letter writing	7
HV5/LW/trilw5	CHI	female	1985	1993	2	282	lower	Child	HV5	7;4.18	7.35	Letter writing	7
HV5/LW/trilw5	MOT	female	1985	1993	2	314	lower	PrimaryCaregiver	HV5	NA	7.35	Letter writing	7
HV5/LW/trilw5	INV	NA	1985	1993	2	165	lower	Other	HV5	NA	7.35	Letter writing	7
HV5/LW/viclw5	CHI	female	1985	1992	3	101	lower	Child	HV5	7;5.28	7.44	Letter writing	7
HV5/LW/viclw5	MOT	female	1985	1992	3	75	lower	PrimaryCaregiver	HV5	NA	7.44	Letter writing	7
HV5/LW/viclw5	INV1	NA	1985	1992	3	269	lower	Other	HV5	NA	7.44	Letter writing	7
HV5/LW/viclw5	INV2	NA	1985	1992	3	36	lower	Other	HV5	NA	7.44	Letter writing	7
HV5/LW/zanlw5	CHI	male	1985	1993	2	61	lower	Child	HV5	7;6.22	7.52	Letter writing	7
HV5/LW/zanlw5	MOT	female	1985	1993	2	75	lower	PrimaryCaregiver	HV5	NA	7.52	Letter writing	7
HV5/LW/zanlw5	INV	NA	1985	1993	2	130	lower	Other	HV5	NA	7.52	Letter writing	7
HV5/LW/zenlw5	CHI	female	1984	1991	3	79	lower	Child	HV5	7;7.17	7.6	Letter writing	7
HV5/LW/zenlw5	MOT	female	1984	1991	3	107	lower	PrimaryCaregiver	HV5	NA	7.6	Letter writing	7
HV5/LW/zenlw5	SIS	female	1984	1991	3	57	lower	Peer	HV5	NA	7.6	Letter writing	7
HV5/LW/zenlw5	INV1	NA	1984	1991	3	45	lower	Other	HV5	NA	7.6	Letter writing	7
HV5/MT/admmt5	CHI	male	1985	1992	3	808	lower	Child	HV5	7;6.12	7.51	Meal time	7
HV5/MT/admmt5	MOT	female	1985	1992	3	1038	lower	PrimaryCaregiver	HV5	NA	7.51	Meal time	7
HV5/MT/admmt5	SIS	female	1985	1992	3	361	lower	Peer	HV5	NA	7.51	Meal time	7
HV5/MT/admmt5	BRO	male	1985	1992	3	248	lower	Peer	HV5	NA	7.51	Meal time	7
HV5/MT/anamt5	CHI	female	1984	1991	2	652	lower	Child	HV5	7;6.29	7.52	Meal time	7
HV5/MT/anamt5	MOT	female	1984	1991	2	1384	lower	PrimaryCaregiver	HV5	NA	7.52	Meal time	7
HV5/MT/anamt5	BRO	male	1984	1991	2	440	lower	Peer	HV5	NA	7.52	Meal time	7
HV5/MT/annmt5	CHI	female	1985	1993	5	753	lower	Child	HV5	7;8.06	7.67	Meal time	7
HV5/MT/annmt5	MOT	female	1985	1993	5	962	lower	PrimaryCaregiver	HV5	NA	7.67	Meal time	7
HV5/MT/annmt5	MAL	male	1985	1993	5	526	lower	Other	HV5	NA	7.67	Meal time	7
HV5/MT/annmt5	KID	NA	1985	1993	5	107	lower	Peer	HV5	NA	7.67	Meal time	7
HV5/MT/annmt5	MA2	NA	1985	1993	5	5	lower	Other	HV5	NA	7.67	Meal time	7
HV5/MT/annmt5	FEM	female	1985	1993	5	29	lower	Other	HV5	NA	7.67	Meal time	7
HV5/MT/aprmt51	CHI	female	1985	1992	3	101	lower	Child	HV5	7;3.05	7.25	Meal time	7
HV5/MT/aprmt51	MOT	female	1985	1992	3	440	lower	PrimaryCaregiver	HV5	NA	7.25	Meal time	7
HV5/MT/aprmt51	COU	NA	1985	1992	3	165	lower	Peer	HV5	NA	7.25	Meal time	7
HV5/MT/aprmt51	KID	NA	1985	1992	3	33	lower	Peer	HV5	NA	7.25	Meal time	7
HV5/MT/aprmt52	MOT	female		1992	7	1141	lower	PrimaryCaregiver	HV5	NA	NA	Meal time	NA
HV5/MT/aprmt52	COU	NA		1992	7	8	lower	Peer	HV5	NA	NA	Meal time	NA
HV5/MT/aprmt52	KID	NA		1992	7	7	lower	Peer	HV5	NA	NA	Meal time	NA
